review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R265DZ0HSU724F,B08BCHKY52,4.0 out of 5 stars Good speaker. Easy to pair. good volume,Chuck Gasaway,4,"This speaker was easy to pair with my Android phone. Sound quality is good, as is volume.I see there is a custom EQ app which I don't use.The buttons are large and there is good audio feedback when powering on the device, connecting, and power down. The only real issue is the music symbol for pausing playback. Seems as though a more standard play/pause symbol would be in order. Also, it seems to take about 1.5 seconds to pause the audio when the button is pushed. Not a huge issue, but it's long enough that I keep wanting to push it again, thinking that I didn't push it the first time.","Reviewed in the United States April 10, 2024",AFX5WJGYRZ3PR4V5LXIABYMX65FQ,True,1,Color: Black
R38MKKZBIPQFEY,B08BCHKY52,5.0 out of 5 stars Big sound for small money.,Patrick J Ohlson,5,I love this speaker. I take it outside. To the job site. In the shower. Small but the sound is big. Great base for the size without the big brand name price tag. Battery lasts a full day into the next. Before needing to be charged.,"Reviewed in the United States June 26, 2024",AHYGWVC72GECKNAMQJ4WRJJZ276A,True,0,Color: Black
R2PKZ1TIAWL2N4,B08BCHKY52,5.0 out of 5 stars Great quality sound for the price,Wesley Steinke,5,Given the price this is a great speaker I take camping with me,"Reviewed in the United States July 17, 2024",AGN77EU6X3WO4PSZFHZYK6IAQJYQ,True,0,Color: Black
R3EFLO8DXQGOXL,B08BCHKY52,"4.0 out of 5 stars Good sound, good battery, a 'lil thick.",case_hill,4,"oundcore Anker 3 Portable Bluetooth Speaker:Pros:Excellent sound quality: The Soundcore Anker 3 delivers clear highs and deep bass, making it a great choice for listening to music of any genre.Long battery life: The speaker boasts a 24-hour battery life, allowing you to enjoy your music for extended periods without interruption.Cons:Large size: The Soundcore Anker 3 is significantly bulkier than its predecessor, making it less portable.Awkward volume controls: The volume buttons require multiple taps or a long press to adjust the volume quickly, which can be frustrating.Overall:The Soundcore Anker 3 is a good option for those who prioritize sound quality and battery life over portability. However, the bulky size and inconvenient volume controls may be dealbreakers for some users.","Reviewed in the United States March 3, 2024",AFRIJAYRAK2FFDAFXH2SZ3AKMZ2A,True,0,Color: Black
RLFFR17H6KJL4,B08BCHKY52,5.0 out of 5 stars Great for the price,Amazon Customer,5,Great little speaker for the price. Long battery life between charges and super easy to connect,"Reviewed in the United States July 12, 2024",AEPQESHM7FNRMWLAGWICO66CPTMQ,True,0,Color: Black
R2T1BAOM2O6OCB,B08BCHKY52,4.0 out of 5 stars GREAT SOUND AT A GREAT VALUE,Fernando Najera,4,"I purchased this BT speaker to have it dedicated to my SIRIUS/XM receiver so I don't have to mess with the settings on my 'big' stereo every time I want to listen to it. To this end, it functions wonderfully. If you are up close to the unit, it sounds beautiful. It has several pre-set EQ settings but you can also create a custom setting. Once you step away from it (5+ feet), the sound begins to thin out. The bass is almost non-existent. I don't have a big problem with because the size of the unit is realistically not supposed to produce big bass. The sound tends to 'clip' at higher volumes but again, this is not a big issue as I really just need it for background music and don't expect it to be the primary unit for a house party. Overall, this is a very neat little speaker. I like how it is dual channel so you get stereo sound from one tiny box. I would definitely purchase more of these once I buy more SIRIUS/XM receivers for other rooms in the house. This is well worth the price paid.","Reviewed in the United States December 18, 2023",AHGXK6OQPOLO4HUB4FYPDOM7ZN7A,True,4,Color: Black
R1OGKTG4WRWU9E,B08BCHKY52,5.0 out of 5 stars Blown Away by the Excellent Sound,Tracy Balliet,5,"I don't write reviews often. This Soundcore Anker 3 Portable Bluetooth Speaker far exceeded my expectations. The sound quality is excellent! You can easily hear the base, which is important to me.We purchased a Bose and returned it. I highly recommend this speaker instead.","Reviewed in the United States June 11, 2024",AHVYI72R6PMXGZG22G7UMKZ2ESUQ,True,0,Color: Black
R3HJGCFQ9W993N,B08BCHKY52,5.0 out of 5 stars Awesome speaker,uriah bufkin,5,"Considering the price, this little speaker is amazing. I was looking at a couple of higher priced speakers for golf but decided to go with this one based on the reviews and features. I'm sure glad I did. For the price of the competition you can get 4 of these and sync them together. Sound quality is plenty good, and it gets plenty loud. It already took a tumble out of the cart and onto the path and is no worse for the wear. This may not be ideal for large gatherings but again, you can sync as many as you want together. Great buy, and one which I will repeat here soon for the stereo syncing function.","Reviewed in the United States April 7, 2024",AHIBYTI27FQRSOVGZOHPWUKHDEPA,True,1,Color: Red
R3EV92GYL6I2EX,B08BCHKY52,5.0 out of 5 stars Awesome speaker,Todd Vercruysse,5,"Sounds great, works great! Great price","Reviewed in the United States July 8, 2024",AFK7AFUFN6FZRUOTBZNO43IPPQFA,True,1,Color: Red
R1K3YL2RHHUKMP,B08BCHKY52,5.0 out of 5 stars Excellent quality and volume for a larger space.,K.A.H.,5,Excellent sound quality and price! Used it for a small graduation performance in a gym and the sound was perfect. Highly recommend.,"Reviewed in the United States June 24, 2024",AE2TKYEOFKGHO5ITQFLTQD7E3FTQ,True,0,Color: Black
R3FGPSLNJSF1AO,B08BCHKY52,5.0 out of 5 stars Reliable. Good sound quality. Weatherproof.,Lou,5,"I have had other speakers and their battery life is no where near the length of this speaker. The sound quality is excellent and adjustable. I use mine in the backyard almost every day in the warm weather and in a ""she shed"" and I don't worry about it getting a bit splashed with whatever the kids ( or the ladies) are drinking. Wouldn't keep it out in a driving rain storm but I wouldn't be out there either!!!!","Reviewed in the United States May 7, 2024",AG7NL2HNCHI76JUKPJL7XXYQBFKQ,True,0,Color: Black
R2ZB8BTF4AYUSE,B08BCHKY52,4.0 out of 5 stars *5 month update* SOUNDCORE 3,Ryan S,4,"Update***Product was under warranty. I was provided with a prepaid label. Customer service was really easy to work with through email. They sent a replacement. I’m glad to have the crisp and clarity back versus the Soundcore 2. I would give it a 5, but gave it a 4 because I am still nervous leaving it unattended on the charger. I will only charge this when I’m in the same room.UPDATE***Barely using this for four months, it almost caught on fire. I placed this on the charger before bed. When I woke up, the wire felt very hot. I burned my finger on the plug disconnecting it. The USB port on the speaker is melted around the opening as seen in the picture. The side of the Bluetooth speaker was REALLY hot. You can see the cord was melted as well. I used an Anker wall charger while charging this. If I never took it off the charger in the morning before going to work, my house probably would have burned down. Afterwards, battery lasted probably four hours. I’m afraid to plug it back in to see if it will recharge.This is a shame. The Soundcore 3 sounded amazing with custom EQ settings. I will not be spending another $50 to replace this. I guess I’ll be going back to my Soundcore 2. It never melted plugs nor posed a fire hazard.Worth the upgrade from the Soundcore 2. I was hesitant on upgrading my Soundcore 2’s, I have no regrets I did. I have a Soundcore 2 I keep near my shower, and the other Soundcore 2 gets used as a travel and backup Bluetooth speaker. I thought the Soundcore 2 was the best compact Bluetooth speaker due to how well the sound is.After using my Soundcore 3 side-by-side to compare. The sound is night and day. You can hear the bass and the highs are so clear. I love the Soundcore 3. I will definitely be replacing my Soundcore 2’s with Soundcore 3. The Party ast I have yet to use. But I plan on buying a handful of Soundcore 3’s to place in various room to take advantage of the party cast for party’s.If you have the Soundcore 2, you will absolutely not be disappointed with the Soundcore 3.","Reviewed in the United States May 19, 2021",AGEG325DPAA6HYJX4ECDNRINQ6HA,True,17,Color: Black
R32L2WT6NW6F8I,B08BCHKY52,5.0 out of 5 stars Love this!,Amazon Customer,5,"I like that when its plugged in, you dont have to continously wake it up by pressing power (like you do with Doss Soundbox)Sound quality and loudness is excellent.Simple controls.The only thing i wish they would change is that it plays a melody when turned on, and a melody when connects to device. The issue is that if i am watching a video , the melody plays over the audio for a couple of seconds - this is very annoying an entirely unnecessary.If the speaker can detect sound being played - DO NOT PLAY A MELODY! I CAN HEAR THAT THE BLUTOOTH IS CONNECTED.... NO NEED FOR MELODY!!!","Reviewed in the United States March 15, 2024",AHBU4NBK7TGSJTS36N67DFITF7XA,True,2,Color: Black
R13SO1LJV5B3AF,B08BCHKY52,"5.0 out of 5 stars An outstanding speaker, an outstanding company.",Bob Moon,5,"This is my second review of the Soundcore 3. My first review was based on a connectivity issue which was noted by Anker and prompted them to contact me. They resolved the issue quickly and thoughtfully. I’ve never had any company reach out like that.I’ve always been intrigued by small things that perform in surprising ways. When Bluetooth speakers first became available I was intrigued; what quality of sound could be expected from small and unobtrusive speakers? I’ve had a lot of fun finding out.Over the years I’ve occasionally updated my Bluetooth speaker based on newer models becoming better and better, particularly with bass response. Lately I’ve had a chance to listen to several current models in the $150.00 and below price range, including Sony, Bose, Tribit, JBL Flip 5, and Soundcore 3.The Soundcore 3 is the clear winner. The highs, mid range and bass are all impressive, but the bass response is really surprising. Many Bluetooth speakers sacrifice highs and mid range for a muffled, muddy bass, reducing the entire sound to an unsatisfying mess. Not so with the Soundcore 3 which provides very clear partitions between all ranges and a very, very clean bass. The first time I listened to a song with a low, bass drone, I couldn’t believe what I was hearing. It was a composition that I was familiar with. I didn’t know it had a bass drone before. As one online reviewer put it “The Soundcore 3 should not sound as good as it does.” I couldn’t agree more.So yes, the Soundcore 3 is the best Bluetooth speaker available in the sub $150.00 range, by far. It’s small enough to be almost unnoticed in a room, but fills the room with very satisfying, rich sound.","Reviewed in the United States February 9, 2023",AHDBBL5Q3T4ZUL2ATUYYLKHTJNJA,True,20,Color: Black
R1MC4KHDQ5MB74,B08BCHKY52,"5.0 out of 5 stars Great Sound, Small Package",john,5,There's a lot to like here. It gets pretty loud but I think if you're looking for something to use at a gathering outside this is not the best solution. This will handle quiet gatherings indoors and will fill a rather large room with sound if it is not packed with people.The battery life is astounding. On moderate volume I will forget to charge it 6 times and it will still play music for hours at a time. When I do finally remember to charge it it does take some time to charge but for the amount of time that I get out of each charge this really is a no brainer.The sound quality is great! Keep in mind it's about 7 inches long....so it's not got a huge woofer in it. They did a great job of designing a bass cabinet though. It does well especially considering its size. It could easily be used in a car that doesn't have a functioning stereo and it will do great!,"Reviewed in the United States January 5, 2024",AHTMKXQZDJHQCSUSOX44U24FGQVQ,True,2,Color: Black
R2UWNYPNQF5TFT,B08BCHKY52,4.0 out of 5 stars Overall very good speaker for the price.,Anonymous,4,"It's quite a good speaker for the size and price of it. I do recommend this if you're planning to buy any speaker under $100.The only problem I have with its functions is that there's no bluetooth security, meaning it's always in pairing mode and anyone can connect at any time and play whatever they want, even if you're paired to it first.","Reviewed in the United States February 24, 2024",AF4TXING5RBSQXKU3WGUAIQFOIVQ,True,1,Color: Black
